underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
A,2021-04-26 11:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,119,46.2000,119,48.9000,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,122,46.4000,122,48.7000,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,123,46.6000,118,48.5000,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,69,47.5000,118,49.0000,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,92,46.6000,92,48.0000,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,118,46.9000,97,48.2000,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,24,47.6000,122,49.1000,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,27,47.6000,115,48.7000,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,118,47.1000,86,48.0000,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,64,47.2000,92,48.2000,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,35,45.2000,35,49.9000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,437,0.2000,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,376,0.2000,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,606,0.2000,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,615,0.2000,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,615,0.2000,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,590,0.2000,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,591,0.2000,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,659,0.2000,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,671,0.2000,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,673,0.2000,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,693,0.2000,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,691,0.2000,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,90.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,569,0.2000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,8,40.3000,8,44.4000,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,116,41.1000,116,43.8000,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,117,41.5000,115,43.4000,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,93,42.1000,89,42.9000,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,92,42.5000,123,44.0000,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,117,41.5000,117,44.4000,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,102,42.0000,117,43.9000,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,123,40.6000,123,44.9000,137.5100,137.5900
