underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,17.0,C,6.9,6.9,6.9,6.9,10,6801,6.9,34012,7.1,17.72,17.72,0.041480601120718705,2.0153826165017046
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,19.0,C,5.67,5.67,5.67,5.67,2,13978,5.6,16649,5.8,17.72,17.72,-0.06974503398950563,1.8214357271325252
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,50.0,C,0.8,0.8,0.8,0.8,21,45048,0.75,23303,0.85,17.72,17.72,-1.0373290602512113,1.5375195729722506
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,60.0,C,0.5,0.5,0.5,0.5,2,24,0.5,14964,0.55,17.72,17.72,-1.2196506170451658,1.5374195099648023
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,29.0,C,2.53,2.53,2.53,2.53,1,21892,2.5,4575,2.6,17.72,17.72,-0.49260188480953926,1.5455816525948782
^VIX,2021-04-26 15:30:00,VIX,2021-07-21,40.0,C,1.3,1.31,1.25,1.31,514,43702,1.25,12471,1.35,17.72,17.72,-0.8141855089370015,1.5235951938507295
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,70.0,C,0.35,0.35,0.35,0.35,1000,32284,0.3,303,0.35,17.72,17.72,-1.3738012968724242,1.5589401761258221
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,60.0,C,0.52,0.52,0.52,0.52,1000,9,0.5,11220,0.55,17.72,17.72,-1.2196506170451658,1.5501199288163647
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,10.0,C,13.4,13.4,13.4,13.4,5,998,13.3,1639,13.5,17.72,17.72,0.5721088521828891,3.992359870709787
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,24.0,C,3.71,3.71,3.71,3.71,1,24381,3.6,967,3.7,17.72,17.72,-0.3033598851710108,1.623148015201472
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,23.0,C,4.0,4.0,4.0,4.0,10,25155,3.9,39823,4.1,17.72,17.72,-0.2608002707522149,1.6416809468551032
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,21.0,C,4.77,4.77,4.77,4.77,7,33113,4.6,23217,4.8,17.72,17.72,-0.16982849254648813,1.7206946971533712
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,23.0,P,3.6,3.6,3.6,3.6,10,34879,3.5,29669,3.7,17.72,17.72,-0.2608002707522149,
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,20.0,C,5.2,5.2,5.2,5.2,1,18282,5.1,41212,5.3,17.72,17.72,-0.12103832837705622,1.7670005087438483
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,24.0,P,4.22,4.3,4.22,4.3,2,38296,4.2,32150,4.4,17.72,17.72,-0.3033598851710108,
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,22.0,P,2.9,2.9,2.9,2.9,1,4562,2.9,30891,3.0,17.72,17.72,-0.21634850818138102,
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,25.0,C,3.47,3.47,3.4,3.4,736,38694,3.3,33864,3.5,17.72,17.72,-0.3441818796912659,1.6146848375459144
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,26.0,C,3.2,3.2,3.2,3.2,87,16152,3.1,2574,3.2,17.72,17.72,-0.38340259284454714,1.5931708577501429
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,17.0,C,7.1,7.1,7.1,7.1,3,413,6.9,533,7.0,17.72,17.72,0.041480601120718705,2.0829141214701123
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,30.0,C,2.37,2.37,2.37,2.37,20,348,2.35,29887,2.45,17.72,17.72,-0.5265034364852205,1.5414172954727186
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,32.5,C,2.03,2.03,2.03,2.03,2,22,2.0,45491,2.1,17.72,17.72,-0.606546144158757,1.5362008981040811
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,35.0,C,1.74,1.74,1.74,1.74,600,1490,1.7,29331,1.8,17.72,17.72,-0.6806541163124789,1.530080652680746
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,40.0,C,1.32,1.35,1.32,1.35,56,5,1.3,13403,1.35,17.72,17.72,-0.8141855089370015,1.531162438240263
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,95.0,C,0.15,0.15,0.15,0.15,4000,25266,0.1,42138,0.2,17.72,17.72,-1.6791829464236059,1.5783838545459978
^VIX,2021-04-26 16:00:00,VIX,2021-07-21,22.0,C,4.31,4.31,4.31,4.31,10,10,4.3,9000,4.4,17.72,17.72,-0.21634850818138102,1.661342776716809
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,85.0,C,0.2,0.2,0.2,0.2,5,7125,0.15,19090,0.25,17.64,17.64,-1.5724822059116712,1.5681869657403416
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,40.0,C,1.32,1.32,1.3,1.3,55,565,1.25,6646,1.35,17.64,17.64,-0.818710403535291,1.5383072892879843
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,45.0,C,1.0,1.0,1.0,1.0,20,5054,0.95,6996,1.05,17.64,17.64,-0.9364934391916745,1.5320637010826
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,60.0,C,0.5,0.5,0.5,0.5,9,19623,0.45,7521,0.55,17.64,17.64,-1.2241755116434554,1.5427964657317248
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,29.0,C,2.5,2.5,2.5,2.5,1,5893,2.45,1697,2.55,17.64,17.64,-0.49712677940782873,1.5459439601433476
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,65.0,C,0.4,0.4,0.4,0.4,227,20557,0.35,6555,0.45,17.64,17.64,-1.3042182193169918,1.541868245888145
^VIX,2021-04-26 16:15:00,VIX,2021-07-21,25.0,C,3.4,3.42,3.4,3.42,52,5387,3.3,20138,3.5,17.64,17.64,-0.3487067742895555,1.605465548808572
